,Sentence #,Word,POS,Tag
58839,,meeting,VBG,O
58840,,in,IN,O
58841,,Austria,NNP,B-geo
58842,,for,IN,O
58843,,a,DT,O
58844,,conference,NN,O
58845,,on,IN,O
58846,,Islam,NNP,B-geo
58847,,and,CC,O
58848,,ways,NNS,O
58849,,to,TO,O
58850,,promote,VB,O
58851,,understanding,NN,O
58852,,between,IN,O
58853,,Muslims,NNPS,B-org
58854,,and,CC,I-org
58855,,non-Muslims,NNPS,I-org
58856,,.,.,O
58857,Sentence: 2661,Austrian,JJ,B-gpe
58858,,Foreign,JJ,O
58859,,Minister,NN,O
58860,,Ursula,NNP,B-per
58861,,Plassnik,NNP,I-per
58862,,says,VBZ,O
58863,,the,DT,O
58864,,three-day,JJ,B-tim
58865,,"""",``,I-tim
58866,,Islam,NNP,B-geo
58867,,in,IN,O
58868,,a,DT,O
58869,,Pluralistic,JJ,O
58870,,World,NN,O
58871,,"""",``,O
58872,,is,VBZ,O
58873,,also,RB,O
58874,,aimed,VBN,O
58875,,at,IN,O
58876,,increasing,VBG,O
58877,,dialogue,NN,O
58878,,between,IN,O
58879,,different,JJ,O
58880,,religions,NNS,O
58881,,.,.,O
58882,Sentence: 2662,Scheduled,VBN,O
58883,,speakers,NNS,O
58884,,include,VBP,O
58885,,Afghan,JJ,B-gpe
58886,,President,NNP,B-per
58887,,Hamid,NNP,I-per
58888,,Karzai,NNP,I-per
58889,,and,CC,O
58890,,Iraqi,JJ,B-gpe
58891,,President,NNP,B-per
58892,,Jalal,NNP,I-per
58893,,Talabani,NNP,I-per
58894,,who,WP,O
58895,,is,VBZ,O
58896,,expected,VBN,O
58897,,to,TO,O
58898,,discuss,VB,O
58899,,Islam,NNP,B-geo
58900,,'s,POS,O
58901,,role,NN,O
58902,,in,IN,O
58903,,a,DT,O
58904,,world,NN,O
58905,,of,IN,O
58906,,interwoven,JJ,O
58907,,interests,NNS,O
58908,,and,CC,O
58909,,economies,NNS,O
58910,,.,.,O
58911,Sentence: 2663,Other,JJ,O
58912,,attendees,NNS,O
58913,,include,VBP,O
58914,,former,JJ,O
58915,,Iranian,JJ,B-gpe
58916,,president,NN,B-per
58917,,Mohammed,NNP,I-per
58918,,Khatami,NNP,I-per
58919,,and,CC,O
58920,,Iranian,JJ,B-gpe
58921,,human,JJ,O
58922,,rights,NNS,O
58923,,attorney,NN,O
58924,,Shirin,NNP,B-per
58925,,Ebadi,NNP,I-per
58926,,",",",",O
58927,,who,WP,O
58928,,won,VBD,O
58929,,the,DT,O
58930,,2003,CD,B-tim
58931,,Nobel,NNP,O
58932,,Peace,NNP,O
58933,,Prize,NNP,O
58934,,.,.,O
58935,Sentence: 2664,The,DT,O
58936,,conference,NN,O
58937,,comes,VBZ,O
58938,,as,IN,O
58939,,the,DT,O
58940,,riots,NNS,O
58941,,in,IN,O
58942,,France,NNP,B-geo
58943,,have,VBP,O
58944,,forced,VBN,O
58945,,new,JJ,O
58946,,dialogue,NN,O
58947,,on,IN,O
58948,,how,WRB,O
58949,,Muslims,NNS,B-org
58950,,are,VBP,O
58951,,viewed,VBN,O
58952,,in,IN,O
58953,,European,JJ,O
58954,,society,NN,O
58955,,.,.,O
58956,Sentence: 2665,If,IN,O
58957,,the,DT,O
58958,,housing,NN,O
58959,,crisis,NN,O
58960,,is,VBZ,O
58961,,not,RB,O
58962,,pressing,VBG,O
58963,,enough,RB,O
58964,,",",",",O
58965,,rising,VBG,O
58966,,credit,NN,O
58967,,card,NN,O
58968,,debt,NN,O
58969,,is,VBZ,O
58970,,creating,VBG,O
58971,,more,JJR,O
58972,,hardship,NN,O
58973,,for,IN,O
58974,,many,JJ,O
58975,,Americans,NNS,B-gpe
58976,,.,.,O
58977,Sentence: 2666,An,DT,O
58978,,analysis,NN,O
58979,,by,IN,O
58980,,the,DT,O
58981,,newspaper,NN,O
58982,,USA,NNP,B-art
58983,,Today,NNP,I-art
58984,,shows,VBZ,O
58985,,credit,NN,O
58986,,card,NN,O
58987,,debt,NN,O
58988,,grew,VBD,O
58989,,between,IN,O
58990,,2001,CD,B-tim
58991,,and,CC,I-tim
58992,,early,RB,O
58993,,2006,CD,B-tim
58994,,",",",",O
58995,,fueled,VBN,O
58996,,in,IN,O
58997,,part,NN,O
58998,,",",",",O
58999,,by,IN,O
59000,,rising,VBG,O
59001,,home,NN,O
59002,,equity,NN,O
59003,,",",",",O
59004,,the,DT,O
59005,,value,NN,O
59006,,of,IN,O
59007,,a,DT,O
59008,,home,NN,O
59009,,minus,NN,O
59010,,its,PRP$,O
59011,,outstanding,JJ,O
59012,,loans,NNS,O
59013,,.,.,O
59014,Sentence: 2667,Some,DT,O
59015,,consumer,NN,O
59016,,advocates,NNS,O
59017,,blame,VBP,O
59018,,the,DT,O
59019,,banking,NN,O
59020,,industry,NN,O
59021,,for,IN,O
59022,,taking,VBG,O
59023,,advantage,NN,O
59024,,of,IN,O
59025,,homeowners,NNS,O
59026,,who,WP,O
59027,,now,RB,O
59028,,find,VBP,O
59029,,themselves,PRP,O
59030,,in,IN,O
59031,,a,DT,O
59032,,credit,NN,O
59033,,trap,NN,O
59034,,.,.,O
59035,Sentence: 2668,VOA,NNP,B-org
59036,,'s,POS,O
59037,,Mil,NNP,B-per
59038,,Arcega,NNP,I-per
59039,,reports,VBZ,O
59040,,.,.,O
59041,Sentence: 2669,Al-Qaida,NNP,B-org
59042,,'s,POS,O
59043,,number,NN,O
59044,,two,CD,O
59045,,leader,NN,O
59046,,has,VBZ,O
59047,,appeared,VBN,O
59048,,in,IN,O
59049,,a,DT,O
59050,,video,NN,O
59051,,praising,VBG,O
59052,,Abu,NNP,B-org
59053,,Musab,NNP,I-org
59054,,al-Zarqawi,NNP,B-per
59055,,",",",",O
59056,,the,DT,O
59057,,leader,NN,O
59058,,of,IN,O
59059,,al-Qaida,NNP,B-org
59060,,in,IN,O
59061,,Iraq,NNP,B-geo
59062,,killed,VBD,O
59063,,on,IN,O
59064,,June,NNP,B-tim
59065,,seventh,JJ,I-tim
59066,,by,IN,O
59067,,a,DT,O
59068,,U.S.,NNP,B-geo
59069,,air,NN,O
59070,,strike,NN,O
59071,,.,.,O
59072,Sentence: 2670,Ayman,NNP,B-per
59073,,al-Zawahiri,NNP,I-per
59074,,'s,POS,O
59075,,video,NN,O
59076,,aired,VBD,O
59077,,Friday,NNP,B-tim
59078,,on,IN,O
59079,,Al,NNP,B-org
59080,,Jazeera,NNP,I-org
59081,,.,.,O
59082,Sentence: 2671,In,IN,O
59083,,it,PRP,O
59084,,",",",",O
59085,,Zawahiri,NNP,B-per
59086,,appeared,VBD,O
59087,,in,IN,O
59088,,front,NN,O
59089,,of,IN,O
59090,,a,DT,O
59091,,portrait,NN,O
59092,,of,IN,O
59093,,Zarqawi,NNP,B-geo
59094,,.,.,O
59095,Sentence: 2672,He,PRP,O
59096,,called,VBD,O
59097,,Zarqawi,NNP,B-geo
59098,,the,DT,O
59099,,prince,NN,O
59100,,of,IN,O
59101,,martyrs,NNS,O
59102,,and,CC,O
59103,,said,VBD,O
59104,,that,IN,O
59105,,no,DT,O
59106,,member,NN,O
59107,,of,IN,O
59108,,al-Qaida,NNP,B-org
59109,,would,MD,O
59110,,die,VB,O
59111,,without,IN,O
59112,,avenging,VBG,O
59113,,him,PRP,O
59114,,.,.,O
59115,Sentence: 2673,He,PRP,O
59116,,also,RB,O
59117,,criticized,VBD,O
59118,,several,JJ,O
59119,,Iraqi,JJ,B-gpe
59120,,government,NN,O
59121,,officials,NNS,O
59122,,and,CC,O
59123,,the,DT,O
59124,,U.S.,NNP,B-org
59125,,Ambassador,NN,O
59126,,to,TO,O
59127,,Iraq,NNP,B-geo
59128,,.,.,O
59129,Sentence: 2674,Zawahiri,NNP,B-per
59130,,did,VBD,O
59131,,not,RB,O
59132,,mention,VB,O
59133,,Zarqawi,NNP,B-geo
59134,,'s,POS,O
59135,,successor,NN,O
59136,,as,IN,O
59137,,leader,NN,O
59138,,of,IN,O
59139,,al-Qaida,NNP,B-org
59140,,in,IN,O
59141,,Iraq,NNP,B-geo
59142,,",",",",O
59143,,Abu,NNP,B-org
59144,,Hamza,NNP,I-org
59145,,al-Muhajer,NNP,I-org
59146,,.,.,O
59147,Sentence: 2675,The,DT,O
59148,,omission,NN,O
59149,,may,MD,O
59150,,mean,VB,O
59151,,the,DT,O
59152,,tape,NN,O
59153,,was,VBD,O
59154,,made,VBN,O
59155,,before,IN,O
59156,,Muhajer,NNP,B-org
59157,,was,VBD,O
59158,,appointed,VBN,O
59159,,or,CC,O
59160,,that,IN,O
59161,,Zawahiri,NNP,B-per
59162,,does,VBZ,O
59163,,not,RB,O
59164,,endorse,VB,O
59165,,him,PRP,O
59166,,.,.,O
59167,Sentence: 2676,Zawahiri,NNP,B-per
59168,,",",",",O
59169,,along,IN,O
59170,,with,IN,O
59171,,al-Qaida,NNP,B-org
59172,,chief,NN,O
59173,,Osama,NNP,B-per
59174,,bin,NNP,I-per
59175,,Laden,NNP,I-per
59176,,",",",",O
59177,,is,VBZ,O
59178,,thought,VBN,O
59179,,to,TO,O
59180,,be,VB,O
59181,,hiding,VBG,O
59182,,somewhere,RB,O
59183,,along,IN,O
59184,,the,DT,O
59185,,rugged,JJ,O
59186,,border,NN,O
59187,,dividing,VBG,O
59188,,Afghanistan,NNP,B-geo
59189,,and,CC,O
59190,,Pakistan,NNP,B-geo
59191,,.,.,O
59192,Sentence: 2677,Thousands,NNS,O
59193,,of,IN,O
59194,,Cubans,NNS,B-gpe
59195,,gathered,VBD,O
59196,,around,IN,O
59197,,the,DT,O
59198,,U.S.,NNP,B-geo
59199,,diplomatic,JJ,O
59200,,office,NN,O
59201,,in,IN,O
59202,,Havana,NNP,B-geo
59203,,Tuesday,NNP,B-tim
59204,,",",",",O
59205,,to,TO,O
59206,,demonstrate,VB,O
59207,,against,IN,O
59208,,what,WP,O
59209,,President,NNP,B-per
59210,,Fidel,NNP,I-per
59211,,Castro,NNP,I-per
59212,,has,VBZ,O
59213,,called,VBN,O
59214,,"""",``,O
59215,,provocations,NNS,O
59216,,"""",``,O
59217,,from,IN,O
59218,,Washington,NNP,B-geo
59219,,.,.,O
59220,Sentence: 2678,The,DT,O
59221,,marchers,NNS,O
59222,,are,VBP,O
59223,,protesting,VBG,O
59224,,an,DT,O
59225,,electronic,JJ,O
59226,,message,NN,O
59227,,board,NN,O
59228,,posted,VBD,O
59229,,on,IN,O
59230,,the,DT,O
59231,,side,NN,O
59232,,of,IN,O
59233,,the,DT,O
59234,,building,NN,O
59235,,that,IN,O
59236,,since,IN,B-tim
59237,,last,JJ,O
59238,,week,NN,O
59239,,has,VBZ,O
59240,,been,VBN,O
59241,,displaying,VBG,O
59242,,passages,NNS,O
59243,,from,IN,O
59244,,the,DT,O
59245,,Universal,NNP,B-org
59246,,Declaration,NNP,I-org
59247,,of,IN,I-org
59248,,Human,NNP,I-org
59249,,Rights,NNPS,I-org
59250,,and,CC,O
59251,,quotes,NNS,O
59252,,from,IN,O
59253,,slain,JJ,O
59254,,American,JJ,B-gpe
59255,,civil,JJ,O
59256,,rights,NNS,O
59257,,leader,NN,O
59258,,",",",",O
59259,,Martin,NNP,B-per
59260,,Luther,NNP,I-per
59261,,King,NNP,I-per
59262,,.,.,O
59263,Sentence: 2679,Mr.,NNP,B-per
59264,,Castro,NNP,I-per
59265,,called,VBD,O
59266,,for,IN,O
59267,,the,DT,O
59268,,march,NN,O
59269,,on,IN,O
59270,,Sunday,NNP,B-tim
59271,,during,IN,O
59272,,a,DT,O
59273,,speech,NN,O
59274,,on,IN,O
59275,,national,JJ,O
59276,,television,NN,O
59277,,",",",",O
59278,,accusing,VBG,O
59279,,Washington,NNP,B-geo
59280,,of,IN,O
59281,,human,JJ,O
59282,,rights,NNS,O
59283,,violations,NNS,O
59284,,in,IN,O
59285,,Iraq,NNP,B-geo
59286,,and,CC,O
59287,,Afghanistan,NNP,B-geo
59288,,.,.,O
59289,Sentence: 2680,Tuesday,NNP,B-tim
59290,,'s,POS,O
59291,,march,NN,O
59292,,also,RB,O
59293,,was,VBD,O
59294,,timed,VBN,O
59295,,to,TO,O
59296,,coincide,VB,O
59297,,with,IN,O
59298,,the,DT,O
59299,,court,NN,O
59300,,appearance,NN,O
59301,,of,IN,O
59302,,Cuban,JJ,B-gpe
59303,,exile,NN,O
59304,,Luis,NNP,B-per
59305,,Posada,NNP,I-per
59306,,Carriles,NNP,I-per
59307,,",",",",O
59308,,who,WP,O
59309,,is,VBZ,O
59310,,being,VBG,O
59311,,held,VBN,O
59312,,at,IN,O
59313,,a,DT,O
59314,,U.S.,NNP,B-geo
59315,,federal,JJ,O
59316,,detention,NN,O
59317,,center,NN,O
59318,,on,IN,O
59319,,immigration,NN,O
59320,,charges,NNS,O
59321,,.,.,O
59322,Sentence: 2681,Cuba,NNP,B-geo
59323,,says,VBZ,O
59324,,the,DT,O
59325,,Bush,NNP,B-per
59326,,administration,NN,O
59327,,is,VBZ,O
59328,,protecting,VBG,O
59329,,Posada,NNP,B-per
59330,,Carriles,NNP,I-per
59331,,",",",",O
59332,,who,WP,O
59333,,is,VBZ,O
59334,,wanted,VBN,O
59335,,for,IN,O
59336,,his,PRP$,O
59337,,alleged,JJ,O
59338,,role,NN,O
59339,,in,IN,O
59340,,the,DT,O
59341,,bombing,NN,O
59342,,of,IN,O
59343,,a,DT,O
59344,,Cuban,JJ,B-gpe
59345,,airliner,NN,O
59346,,in,IN,O
59347,,1976,CD,B-tim
59348,,.,.,O
59349,Sentence: 2682,Nigeria,NNP,B-geo
59350,,'s,POS,O
59351,,president,NN,O
59352,,has,VBZ,O
59353,,inaugurated,VBN,O
59354,,the,DT,O
59355,,nation,NN,O
59356,,'s,POS,O
59357,,energy,NN,O
59358,,board,NN,O
59359,,with,IN,O
59360,,a,DT,O
59361,,promise,NN,O
59362,,to,TO,O
59363,,commission,NN,O
59364,,the,DT,O
59365,,country,NN,O
59366,,'s,POS,O
59367,,first,JJ,O
59368,,nuclear,JJ,O
59369,,power,NN,O
59370,,plant,NN,O
59371,,within,IN,B-tim
59372,,10,CD,I-tim
59373,,to,CC,I-tim
59374,,12,CD,I-tim
59375,,years,NNS,O
59376,,.,.,O
59377,Sentence: 2683,President,NNP,B-per
59378,,Olusegun,NNP,I-per
59379,,Obasanjo,NNP,I-per
59380,,said,VBD,O
59381,,Monday,NNP,B-tim
59382,,in,IN,O
59383,,the,DT,O
59384,,capital,NN,O
59385,,",",",",O
59386,,Abuja,NNP,B-per
59387,,",",",",O
59388,,that,IN,O
59389,,the,DT,O
59390,,nuclear,JJ,O
59391,,capacity,NN,O
59392,,would,MD,O
59393,,be,VB,O
59394,,strictly,RB,O
59395,,for,IN,O
59396,,peaceful,JJ,O
59397,,purposes,NNS,O
59398,,to,TO,O
59399,,strengthen,VB,O
59400,,the,DT,O
59401,,nation,NN,O
59402,,'s,POS,O
59403,,electrical,JJ,O
59404,,system,NN,O
59405,,.,.,O
59406,Sentence: 2684,He,PRP,O
59407,,stressed,VBD,O
59408,,that,IN,O
59409,,Nigeria,NNP,B-geo
59410,,is,VBZ,O
59411,,"""",``,O
59412,,unequivocally,RB,O
59413,,committed,VBN,O
59414,,to,TO,O
59415,,the,DT,O
59416,,Nuclear,NNP,B-org
59417,,Non-Proliferation,NNP,I-org
59418,,Treaty,NNP,I-org
59419,,.,.,O
59420,,"""",``,O
59421,Sentence: 2685,Mr.,NNP,B-per
59422,,Obasanjo,NNP,I-per
59423,,made,VBD,O
59424,,the,DT,O
59425,,comments,NNS,O
59426,,to,TO,O
59427,,the,DT,O
59428,,Nigeria,NNP,B-org
59429,,Atomic,NNP,I-org
59430,,Energy,NNP,I-org
59431,,Commission,NNP,I-org
59432,,",",",",O
59433,,which,WDT,O
59434,,he,PRP,O
59435,,chairs,VBZ,O
59436,,.,.,O
59437,Sentence: 2686,He,PRP,O
59438,,said,VBD,O
59439,,the,DT,O
59440,,commission,NN,O
59441,,will,MD,O
59442,,be,VB,O
59443,,working,VBG,O
59444,,to,TO,O
59445,,enhance,VB,O
59446,,electricity,NN,O
59447,,capabilities,NNS,O
59448,,for,IN,O
59449,,Nigeria,NNP,B-org
59450,,'s,POS,O
59451,,impoverished,JJ,O
59452,,population,NN,O
59453,,.,.,O
59454,Sentence: 2687,Israel,NNP,B-geo
59455,,says,VBZ,O
59456,,clashes,NNS,O
59457,,have,VBP,O
59458,,broken,VBN,O
59459,,out,RP,O
59460,,between,IN,O
59461,,Israeli,JJ,B-gpe
59462,,forces,NNS,O
59463,,and,CC,O
59464,,Hezbollah,NNP,B-org
59465,,guerrillas,NNS,O
59466,,on,IN,O
59467,,the,DT,O
59468,,Lebanon,NNP,B-geo
59469,,border,NN,O
59470,,for,IN,O
59471,,a,DT,O
59472,,second,JJ,B-tim
59473,,straight,JJ,I-tim
59474,,day,NN,I-tim
59475,,.,.,O
59476,Sentence: 2688,The,DT,O
59477,,Israeli,JJ,B-gpe
59478,,army,NN,O
59479,,said,VBD,O
59480,,the,DT,O
59481,,fighting,NN,O
59482,,in,IN,O
59483,,the,DT,O
59484,,Shebaa,NNP,B-geo
59485,,Farms,NNP,I-geo
59486,,region,NN,O
59487,,erupted,VBD,O
59488,,early,RB,O
59489,,Thursday,NNP,B-tim
59490,,",",",",O
59491,,and,CC,O
59492,,was,VBD,O
59493,,continuing,VBG,O
59494,,.,.,O
59495,Sentence: 2689,But,CC,O
59496,,",",",",O
59497,,a,DT,O
59498,,Hezbollah,NNP,B-org
59499,,spokesman,NN,O
59500,,told,VBD,O
59501,,Reuters,NNP,B-org
59502,,news,NN,O
59503,,service,NN,O
59504,,in,IN,O
59505,,Beirut,NNP,B-geo
59506,,that,IN,O
59507,,guerrilla,NN,O
59508,,fighters,NNS,O
59509,,did,VBD,O
59510,,not,RB,O
59511,,respond,VB,O
59512,,to,TO,O
59513,,Israeli,JJ,B-gpe
59514,,firing,NN,O
59515,,.,.,O
59516,Sentence: 2690,Wednesday,NNP,B-tim
59517,,",",",",O
59518,,one,CD,O
59519,,Israeli,JJ,B-gpe
59520,,soldier,NN,O
59521,,and,CC,O
59522,,one,CD,O
59523,,Hezbollah,NNP,B-org
59524,,fighter,NN,O
59525,,were,VBD,O
59526,,killed,VBN,O
59527,,",",",",O
59528,,when,WRB,O
59529,,guerillas,NNS,O
59530,,fired,VBD,O
59531,,rockets,NNS,O
59532,,on,IN,O
59533,,Israeli,JJ,B-gpe
59534,,military,JJ,O
59535,,positions,NNS,O
59536,,",",",",O
59537,,and,CC,O
59538,,Israeli,JJ,B-gpe
59539,,warplanes,NNS,O
59540,,bombed,VBD,O
59541,,targets,NNS,O
59542,,in,IN,O
59543,,a,DT,O
59544,,village,NN,O
59545,,nearby,RB,O
59546,,.,.,O
59547,Sentence: 2691,Shebaa,NNP,B-geo
59548,,Farms,NNP,I-geo
59549,,has,VBZ,O
59550,,been,VBN,O
59551,,the,DT,O
59552,,focus,NN,O
59553,,of,IN,O
59554,,Hezbollah,NNP,B-org
59555,,attacks,NNS,O
59556,,and,CC,O
59557,,Israeli,JJ,B-gpe
59558,,counter-attacks,NNS,O
59559,,since,IN,O
59560,,Israel,NNP,B-geo
59561,,withdrew,VBD,O
59562,,from,IN,O
59563,,southern,JJ,O
59564,,Lebanon,NNP,B-geo
59565,,in,IN,O
59566,,2000,CD,B-tim
59567,,",",",",O
59568,,after,IN,O
59569,,a,DT,O
59570,,22-year,JJ,O
59571,,occupation,NN,O
59572,,.,.,O
59573,Sentence: 2692,Lebanon,NNP,B-geo
59574,,and,CC,O
59575,,Syria,NNP,B-geo
59576,,say,VBP,O
59577,,the,DT,O
59578,,area,NN,O
59579,,is,VBZ,O
59580,,Lebanese,JJ,B-gpe
59581,,.,.,O
59582,Sentence: 2693,But,CC,O
59583,,cartographers,NNS,O
59584,,say,VBP,O
59585,,it,PRP,O
59586,,belongs,VBZ,O
59587,,to,TO,O
59588,,a,DT,O
59589,,part,NN,O
59590,,of,IN,O
59591,,Syria,NNP,B-geo
59592,,that,WDT,O
59593,,has,VBZ,O
59594,,been,VBN,O
59595,,occupied,VBN,O
59596,,by,IN,O
59597,,Israel,NNP,B-geo
59598,,since,IN,O
59599,,the,DT,O
59600,,1967,CD,B-tim
59601,,war,NN,O
59602,,.,.,O
59603,Sentence: 2694,South,NNP,B-geo
59604,,Africa,NNP,I-geo
59605,,'s,POS,O
59606,,ruling,NN,O
59607,,party,NN,O
59608,,has,VBZ,O
59609,,promised,VBN,O
59610,,to,TO,O
59611,,improve,VB,O
59612,,services,NNS,O
59613,,and,CC,O
59614,,create,VB,O
59615,,jobs,NNS,O
59616,,for,IN,O
59617,,the,DT,O
59618,,country,NN,O
59619,,'s,POS,O
59620,,poor,JJ,O
59621,,majority,NN,O
59622,,.,.,O
59623,Sentence: 2695,President,NNP,B-per
59624,,Thabo,NNP,I-per
59625,,Mbeki,NNP,I-per
59626,,unveiled,VBD,O
59627,,a,DT,O
59628,,$,$,O
59629,,65,CD,O
59630,,billion,CD,O
59631,,spending,NN,O
59632,,plan,NN,O
59633,,Sunday,NNP,B-tim
59634,,at,IN,O
59635,,a,DT,O
59636,,rally,NN,O
59637,,launching,VBG,O
59638,,the,DT,O
59639,,African,NNP,B-org
59640,,National,NNP,I-org
59641,,Congress,NNP,I-org
59642,,',POS,O
59643,,campaign,NN,O
59644,,for,IN,O
59645,,municipal,JJ,O
59646,,elections,NNS,O
59647,,.,.,O
59648,Sentence: 2696,The,DT,O
59649,,ANC,NNP,B-org
59650,,'s,POS,O
59651,,election,NN,O
59652,,manifesto,NN,O
59653,,says,VBZ,O
59654,,the,DT,O
59655,,money,NN,O
59656,,would,MD,O
59657,,be,VB,O
59658,,used,VBN,O
59659,,to,TO,O
59660,,build,VB,O
59661,,roads,NNS,O
59662,,",",",",O
59663,,dams,NNS,O
59664,,",",",",O
59665,,power,NN,O
59666,,plants,NNS,O
59667,,",",",",O
59668,,rail,NN,O
59669,,networks,NNS,O
59670,,",",",",O
59671,,and,CC,O
59672,,communications,NNS,O
59673,,infrastructure,NN,O
59674,,.,.,O
59675,Sentence: 2697,It,PRP,O
59676,,says,VBZ,O
59677,,every,DT,O
59678,,household,NN,O
59679,,will,MD,O
59680,,have,VB,O
59681,,access,NN,O
59682,,to,TO,O
59683,,running,VBG,O
59684,,water,NN,O
59685,,",",",",O
59686,,electricity,NN,O
59687,,",",",",O
59688,,and,CC,O
59689,,decent,JJ,O
59690,,sanitation,NN,O
59691,,by,IN,O
59692,,2012,CD,B-tim
59693,,.,.,O
59694,Sentence: 2698,The,DT,O
59695,,ANC,NNP,B-org
59696,,has,VBZ,O
59697,,ruled,VBN,O
59698,,South,NNP,B-geo
59699,,Africa,NNP,I-geo
59700,,since,IN,O
59701,,the,DT,O
59702,,end,NN,B-tim
59703,,of,IN,I-tim
59704,,apartheid,NN,I-tim
59705,,in,IN,I-tim
59706,,1994,CD,I-tim
59707,,but,CC,O
59708,,faces,VBZ,O
59709,,growing,VBG,O
59710,,dissent,NN,O
59711,,over,IN,O
59712,,poor,JJ,O
59713,,basic,JJ,O
59714,,services,NNS,O
59715,,and,CC,O
59716,,Mr.,NNP,B-per
59717,,Mbeki,NNP,B-org
59718,,'s,POS,O
59719,,firing,NN,O
59720,,of,IN,O
59721,,popular,JJ,O
59722,,Deputy,NNP,O
59723,,President,NNP,B-per
59724,,Jacob,NNP,I-per
59725,,Zuma,NNP,I-per
59726,,.,.,O
59727,Sentence: 2699,The,DT,O
59728,,ANC,NNP,B-org
59729,,says,VBZ,O
59730,,Mr.,NNP,B-per
59731,,Zuma,NNP,I-per
59732,,",",",",O
59733,,who,WP,O
59734,,faces,VBZ,O
59735,,rape,NN,O
59736,,and,CC,O
59737,,corruption,NN,O
59738,,charges,NNS,O
59739,,",",",",O
59740,,will,MD,O
59741,,still,RB,O
59742,,help,VB,O
59743,,the,DT,O
59744,,party,NN,O
59745,,campaign,NN,O
59746,,for,IN,O
59747,,the,DT,O
59748,,March,NNP,B-tim
59749,,1,CD,I-tim
59750,,elections,NNS,O
59751,,.,.,O
59752,Sentence: 2700,German,JJ,B-gpe
59753,,Chancellor,NNP,B-per
59754,,Gerhard,NNP,I-per
59755,,Schroeder,NNP,I-per
59756,,and,CC,O
59757,,his,PRP$,O
59758,,challenger,NN,O
59759,,",",",",O
59760,,Angela,NNP,B-per
59761,,Merkel,NNP,I-per
59762,,",",",",O
59763,,are,VBP,O
59764,,campaigning,VBG,O
59765,,in,IN,O
59766,,the,DT,O
59767,,eastern,JJ,O
59768,,city,NN,O
59769,,of,IN,O
59770,,Dresden,NNP,B-geo
59771,,ahead,RB,O
59772,,of,IN,O
59773,,Sunday,NNP,B-tim
59774,,'s,POS,O
59775,,vote,NN,O
59776,,for,IN,O
59777,,the,DT,O
59778,,only,JJ,O
59779,,seat,NN,O
59780,,left,VBD,O
59781,,undecided,JJ,O
59782,,in,IN,O
59783,,this,DT,O
59784,,month,NN,O
59785,,'s,POS,O
59786,,parliamentary,JJ,O
59787,,elections,NNS,O
59788,,.,.,O
59789,Sentence: 2701,Both,DT,O
59790,,sides,NNS,O
59791,,hope,VBP,O
59792,,to,TO,O
59793,,gain,VB,O
59794,,an,DT,O
59795,,edge,NN,O
59796,,in,IN,O
59797,,talks,NNS,O
59798,,on,IN,O
59799,,a,DT,O
59800,,new,JJ,O
59801,,government,NN,O
59802,,after,IN,O
59803,,the,DT,O
59804,,inconclusive,JJ,O
59805,,September,NNP,B-tim
59806,,18,CD,I-tim
59807,,balloting,NN,O
59808,,left,VBD,O
59809,,Ms.,NNP,B-per
59810,,Merkel,NNP,B-geo
59811,,'s,POS,O
59812,,Christian,NNP,B-geo
59813,,Democrats,NNPS,I-geo
59814,,just,RB,O
59815,,three,CD,O
59816,,seats,NNS,O
59817,,ahead,RB,O
59818,,of,IN,O
59819,,the,DT,O
59820,,Chancellor,NNP,B-per
59821,,'s,POS,O
59822,,Social,NNP,O
59823,,Democrats,NNPS,O
59824,,.,.,O
59825,Sentence: 2702,The,DT,O
59826,,two,CD,O
59827,,sides,NNS,O
59828,,have,VBP,O
59829,,been,VBN,O
59830,,discussing,VBG,O
59831,,forming,VBG,O
59832,,a,DT,O
59833,,so-called,JJ,O
59834,,"""",``,O
59835,,Grand,NNP,O
59836,,Coalition,NNP,O
59837,,"""",``,O
59838,,of,IN,O
59839,,their,PRP$,O
59840,,two,CD,O
59841,,parties,NNS,O
59842,,after,IN,O
59843,,neither,DT,O
59844,,side,NN,O
59845,,could,MD,O
59846,,get,VB,O
59847,,enough,JJ,O
59848,,backing,NN,O
59849,,in,IN,O
59850,,parliament,NN,O
59851,,to,TO,O
59852,,form,VB,O
59853,,a,DT,O
59854,,government,NN,O
59855,,.,.,O
59856,Sentence: 2703,But,CC,O
59857,,the,DT,O
59858,,talks,NNS,O
59859,,are,VBP,O
59860,,stalled,VBN,O
59861,,because,IN,O
59862,,both,DT,O
59863,,Chancellor,NNP,B-per
59864,,Schroeder,NNP,I-per
59865,,and,CC,O
59866,,Ms.,NNP,B-per
59867,,Merkel,NNP,B-geo
59868,,continue,VBP,O
59869,,to,TO,O
59870,,claim,VB,O
59871,,the,DT,O
59872,,right,NN,O
59873,,to,TO,O
59874,,be,VB,O
59875,,the,DT,O
59876,,next,JJ,O
59877,,chancellor,NN,O
59878,,.,.,O
59879,Sentence: 2704,Sunday,NNP,B-tim
59880,,'s,POS,I-tim
59881,,Dresden,NNP,I-tim
59882,,vote,NN,O
59883,,was,VBD,O
59884,,delayed,VBN,O
59885,,for,IN,O
59886,,two,CD,O
59887,,weeks,NNS,O
59888,,by,IN,O
59889,,the,DT,O
59890,,death,NN,O
59891,,of,IN,O
59892,,a,DT,O
59893,,candidate,NN,O
